# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-03-25 00:53:27.314
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
27.344493,1.1120,0.9650,-5.7420,5.93
27.364848,4.2210,-0.8200,-6.9220,8.15
27.364986,5.7730,-1.6020,-7.1150,9.30
27.394718,7.5910,-2.4710,-6.5520,10.33
27.405764,11.9570,-3.0610,-5.5660,13.54
27.426030,13.0970,-2.5290,-1.5990,13.43
27.426147,10.8790,-2.4980,0.8020,11.19
27.449937,7.3840,-2.9900,1.7600,8.16
27.450050,3.6870,-3.3500,1.2870,5.15
27.471216,0.5360,-3.3450,-0.5950,3.44
27.471299,-1.1280,-2.8980,-3.6600,4.80
27.486806,-1.9060,-1.5230,-6.5840,7.02
27.486893,-2.1510,0.2750,-9.0900,9.35
27.507909,-2.0830,1.9430,-11.1050,11.46
27.507993,-2.2620,3.9780,-11.7460,12.61
27.528047,-2.3930,4.9440,-12.3420,13.51
27.528180,-2.3630,6.0910,-11.7340,13.43
27.554271,-2.0320,7.7670,-10.9310,13.56
27.554373,-1.7040,8.9410,-9.4110,13.09
27.577108,-1.6250,9.2730,-7.2090,11.86
27.590120,-1.7810,8.2410,-4.2820,9.46
27.610062,-1.7420,6.7720,-3.0390,7.62
27.610152,-1.8070,5.6300,-2.1950,6.31
27.630315,-1.7390,4.2240,-1.2470,4.74
27.630422,-1.9940,3.1040,-0.0910,3.69
27.653063,-2.6760,2.1150,1.1020,3.58
27.653159,-3.2470,0.8320,2.3450,4.09
27.671365,-3.7200,-0.6630,3.5270,5.17
27.671498,-3.6290,-1.8690,4.3730,5.98
27.691548,-2.9780,-2.5640,4.7280,6.15
27.691674,-2.0820,-2.7410,5.2040,6.24
27.711407,-0.9340,-2.6230,5.4250,6.10
27.711538,0.0680,-2.4890,5.1640,5.73
27.740522,0.7210,-2.3630,4.8180,5.41
27.759213,1.4470,-2.6480,3.5990,4.70
27.777757,1.5390,-3.6850,2.9470,4.96
27.777913,1.5450,-4.6240,2.6980,5.57
27.791272,1.7380,-5.5660,2.6300,6.40
27.791378,2.1070,-6.7250,2.6290,7.52
27.813874,2.4360,-7.3760,3.3820,8.47
27.813991,2.2400,-6.8540,4.5600,8.53
27.840431,1.5260,-5.8840,5.5080,8.20
27.840592,0.7090,-4.8640,6.3540,8.03
27.858657,-0.2080,-3.4750,6.8130,7.65
27.858794,-1.2500,-2.0960,6.7280,7.16
27.874113,-2.1280,-0.8400,6.3300,6.73
27.874221,-2.7410,0.1760,5.2400,5.92
27.895220,-3.0890,0.9810,4.1350,5.25
27.895341,-3.1950,1.6470,3.1580,4.78
27.923864,-3.1130,2.1370,2.3310,4.44
27.949819,-2.7640,2.9470,1.6590,4.37
27.950007,-2.6580,3.2500,1.5050,4.46
27.956288,-2.5880,3.3220,1.5220,4.48
27.976623,-2.5860,3.2300,1.7440,4.49
27.976771,-2.5050,3.1180,1.9120,4.43
27.996731,-2.2930,2.8970,2.0760,4.24
27.996858,-2.0170,2.7410,2.1760,4.04
28.023674,-1.6360,2.9410,2.6000,4.25
28.023878,-1.2570,2.2110,1.7570,3.09
28.049318,-0.9540,1.7400,1.3610,2.41
28.079496,-0.0860,2.2620,0.7970,2.40
28.107110,-0.1770,1.6570,-0.4700,1.73
28.107336,-0.1740,1.2410,-1.0140,1.61
28.127816,-0.1030,0.9160,-1.4760,1.74
28.127981,0.1510,0.4360,-1.8380,1.90
28.140097,0.7890,-0.4450,-1.9010,2.11
28.140225,1.7270,-1.5510,-1.1890,2.61
28.159853,2.5300,-2.1430,-0.0720,3.32
28.159934,3.2810,-2.6700,1.1540,4.38
28.180303,4.2560,-3.6820,2.0070,5.97
28.180473,5.3300,-5.2480,2.5840,7.91
28.204142,5.9460,-7.0640,2.3930,9.54
28.204235,5.5820,-8.1270,1.2020,9.93
28.221090,4.8960,-9.0530,-0.5030,10.30
28.221219,3.8770,-9.9990,-2.6280,11.04
28.241203,2.9960,-10.6800,-5.2630,12.28
28.241370,2.6880,-10.2700,-8.1620,13.39
28.261330,2.2500,-8.1870,-10.6220,13.60
28.261539,1.2120,-4.7360,-12.0360,12.99
28.286483,0.3470,-0.6130,-12.2280,12.25
28.286587,0.9570,3.0310,-12.2990,12.70
28.310385,1.9970,6.1180,-11.6720,13.33
28.325758,1.9170,9.2690,-8.8410,12.95
28.343580,0.9680,9.0920,-6.8290,11.41
28.343679,0.8010,8.8100,-5.7160,10.53
28.372502,0.8930,8.4440,-4.7720,9.74
28.395604,1.3210,6.8570,-3.4210,7.78
28.395704,1.3000,6.2400,-2.6120,6.89
28.404594,0.7110,5.9090,-1.3830,6.11
28.425125,-1.6220,5.1650,1.3040,5.57
28.425272,-2.8840,4.1390,2.4850,5.62
28.445962,-3.6860,2.9610,3.5610,5.92
28.446108,-4.0330,1.9430,4.4650,6.32
28.473553,-3.8220,1.2250,4.9610,6.38
28.498239,-2.4520,0.8930,4.7930,5.46
28.498352,-1.9090,0.6720,4.5140,4.95
28.506666,-1.6830,0.3560,4.3140,4.64
28.527274,-1.5260,-0.4970,3.9340,4.25
28.527404,-1.6750,-0.6730,3.8100,4.22
28.556189,-1.8010,-0.7430,3.8120,4.28
28.582026,-1.4840,-1.1230,3.3480,3.83
28.582128,-1.3020,-1.4110,3.2090,3.74
28.587864,-1.2180,-1.7190,3.0760,3.73
28.608465,-1.2330,-2.1700,2.7110,3.68
28.608588,-1.3270,-2.4920,2.7190,3.92
28.629087,-1.5710,-2.8080,2.6400,4.16
28.629286,-1.9370,-3.0910,2.7270,4.55
28.657038,-2.2310,-3.3080,2.9300,4.95
28.680787,-2.6140,-3.3850,3.7070,5.66
28.680921,-2.5760,-3.3610,4.2120,5.97
28.690465,-2.3860,-3.1720,4.9560,6.35
28.710528,-1.5210,-2.6210,7.0330,7.66
28.710721,-0.8910,-2.1370,8.4630,8.77
28.737985,-0.3320,-1.3640,9.4900,9.59
28.762820,-0.0640,0.1750,10.4920,10.49
28.762933,0.2920,0.3350,10.1080,10.12
28.771498,1.0630,-0.1750,8.9750,9.04
28.791230,1.6410,-2.2990,4.3450,5.18
28.791622,1.4350,-3.4520,2.3530,4.42
28.811306,1.6250,-4.9430,1.1820,5.34
28.811441,2.3250,-6.8580,0.8700,7.29
28.841515,3.5320,-9.2870,1.0950,10.00
28.866562,7.3960,-16.5760,-0.3990,18.16
28.866643,9.0290,-20.5050,-1.9880,22.49
28.893810,13.0370,-26.8370,-19.2030,35.48
28.920547,11.7630,-17.1760,-25.9790,33.29
28.920675,10.7280,-12.3560,-24.3550,29.34
28.946678,11.7070,-3.1480,-20.8310,24.10
28.975113,4.1940,23.1160,-11.6860,26.24
28.975249,-0.4500,25.0580,-13.7470,28.58
29.007828,-4.3900,24.8810,-14.6810,29.22
29.035120,-7.4490,20.8460,-11.3920,24.90
29.035257,-6.4650,17.9410,-7.6440,20.55
29.056158,-8.1260,8.6860,5.7280,13.20
29.056252,-9.2480,4.6840,8.6170,13.48
29.076700,-9.3710,1.7070,10.6800,14.31
29.076843,-8.0770,-0.3400,11.3830,13.96
29.098273,-5.7640,-1.6320,10.9960,12.52
29.117640,-1.8340,-1.6260,9.2880,9.61
29.137881,0.0380,-2.1280,7.0660,7.38
29.137997,0.4040,-2.1740,6.6570,7.01
29.158088,0.2520,-2.0590,6.1390,6.48
29.158179,-0.0020,-2.2620,5.6200,6.06
29.183552,-0.4210,-2.6520,5.0020,5.68
29.202077,-1.8880,-2.0740,3.7300,4.67
29.220316,-3.3460,-0.8150,2.2050,4.09
29.220661,-3.9200,-0.3800,1.3850,4.17
29.240292,-4.5300,-0.0200,0.8850,4.62
29.240381,-4.7810,0.2890,0.9360,4.88
29.260113,-4.9180,0.6890,1.4840,5.18
29.260195,-4.6680,0.9570,2.4070,5.34
29.285272,-4.0260,1.1110,3.3870,5.38
29.305808,-3.2620,2.1050,4.9850,6.32
29.306007,-3.1440,2.5540,5.5080,6.84
29.322916,-2.9040,2.8190,5.6400,6.94
29.341309,-2.1920,2.3340,4.8210,5.79
29.341468,-1.6980,1.6310,4.6940,5.25
29.367284,-0.9380,1.0860,5.0020,5.20
29.389034,1.1890,0.1710,7.4530,7.55
29.389160,1.8550,0.4530,9.0210,9.22
29.401112,1.9260,0.7790,9.8830,10.10
29.421549,0.9020,0.6890,8.3610,8.44
29.421683,0.4130,-0.2140,6.8420,6.86
29.443942,-0.1820,-1.0140,5.0620,5.17
29.444123,-0.4000,-2.1710,3.1430,3.84
29.467654,-0.2380,-3.3670,1.2390,3.60
29.490962,1.3740,-6.5410,-1.0730,6.77
29.491074,2.0300,-8.0250,-1.5710,8.43
29.504525,3.2460,-10.2660,-2.2720,11.00
29.525808,6.5560,-16.3900,-5.1410,18.39
29.526035,8.7440,-20.1610,-8.0310,23.40
29.553776,11.7710,-23.1060,-11.5120,28.37
29.578182,18.5180,-20.3380,-15.9700,31.81
29.578300,19.9300,-14.2070,-15.2330,28.83
29.585791,19.1350,-5.3660,-14.2800,24.47
29.606079,8.5960,12.6650,-9.1730,17.84
29.606291,3.7140,17.5250,-5.7010,18.80
29.626974,3.1360,19.0230,-4.7270,19.85
29.627074,3.7400,19.2310,-8.9610,21.54
29.652981,2.2890,21.0160,-13.4360,25.05
29.653111,-2.0910,22.4480,-15.4950,27.36
29.675934,-7.8500,22.6720,-15.2060,28.41
29.688466,-14.2280,16.8450,-8.5050,23.63
29.708626,-15.7450,10.9800,1.2550,19.24
29.708837,-14.8080,7.9740,4.6050,17.44
29.734770,-13.2540,4.9900,6.6620,15.65
29.734929,-11.8190,2.8640,8.6970,14.95
29.752927,-10.0970,1.1250,10.0840,14.31
29.753182,-8.3000,-0.1620,10.8960,13.70
29.769580,-6.8750,-0.8250,11.3120,13.26
29.769697,-5.5790,-1.2350,11.3060,12.67
29.789951,-4.7270,-1.4630,11.0580,12.11
29.790046,-4.0880,-1.4500,10.3360,11.21
29.817288,-3.5630,-1.0680,8.9600,9.70
29.837318,-3.1810,-0.1800,5.5300,6.38
29.837521,-2.8250,0.1690,4.1150,4.99
29.854475,-2.2560,0.2220,3.6390,4.29
29.871408,-1.9430,-0.4880,3.7180,4.22
29.871502,-2.2480,-0.4100,3.6880,4.34
29.891624,-2.5680,0.2900,3.4350,4.30
29.891755,-2.3760,1.1590,2.9010,3.92
29.915057,-2.2300,1.7120,2.3250,3.65
29.915152,-1.8880,1.5250,1.4250,2.81
29.931963,-1.4580,1.2970,0.6550,2.06
29.932058,-1.2490,0.9510,0.3940,1.62
29.951386,-1.1200,1.1110,0.4990,1.65
29.951506,-0.9470,1.2140,0.6250,1.66
29.971670,-0.4690,1.0690,0.6950,1.36
29.971789,0.0950,0.9010,0.6790,1.13
29.993795,0.4210,0.7340,0.6000,1.04
29.993929,0.5240,0.6750,0.5400,1.01
30.019637,0.8470,0.5330,0.4090,1.08
30.042544,0.5930,0.3400,-0.1860,0.71
30.042660,0.4070,0.5110,-0.3090,0.72
30.054864,0.2620,0.5760,-0.4100,0.75
30.075509,-0.0900,0.3510,-0.1580,0.40
30.075865,0.0080,0.3680,-0.1130,0.39
30.105862,0.3700,0.4770,-0.0520,0.61
30.125480,0.5800,0.3910,0.1420,0.71
30.136311,-0.0510,0.2330,0.2210,0.33
30.136731,-0.3830,0.3100,0.2550,0.55
30.162671,-0.7110,0.2350,0.3930,0.85
30.162862,-0.7290,0.1000,0.5580,0.92
30.177830,-0.5820,-0.0480,0.6190,0.85
30.177928,-0.6510,-0.1490,0.5290,0.85
30.200086,-0.7140,-0.3470,0.4750,0.93
30.200191,-0.7760,-0.3010,0.4600,0.95
30.217278,-1.0670,-0.1410,0.2380,1.10
30.217372,-1.3530,-0.0760,-0.2570,1.38
30.237760,-1.3910,-0.0450,-0.5690,1.50
30.237845,-1.1470,-0.1840,-0.4190,1.23
30.258149,-0.6420,-0.3860,-0.0860,0.75
30.258285,-0.3410,-0.2020,0.2190,0.45
30.282480,-0.3230,-0.1570,0.3360,0.49
30.282598,-0.0700,-0.1990,0.2940,0.36
30.302991,0.0920,-0.1840,0.5090,0.55
30.303485,0.0680,-0.0400,0.1500,0.17
30.319898,0.0560,0.1190,-0.0380,0.14
30.319979,0.0870,0.2100,-0.1030,0.25
30.340390,0.0560,0.2640,-0.1240,0.30
30.340483,-0.0380,0.3750,-0.1970,0.43
30.370743,-0.1070,0.4500,-0.3700,0.59
30.390546,0.2770,0.3030,-0.6860,0.80
30.402009,0.5890,0.2540,-0.1240,0.65
30.402326,0.3500,0.1790,0.0190,0.39
30.421527,0.0830,0.1810,0.0730,0.21
30.421762,-0.1910,0.3110,-0.0370,0.37
30.441555,-0.4400,0.3470,-0.2190,0.60
30.441763,-0.6360,0.3500,-0.2650,0.77
30.462537,-0.7040,0.3430,-0.3000,0.84
30.462646,-0.5670,0.2250,-0.2110,0.65
30.480720,-0.4880,0.1510,0.0140,0.51
30.480821,-0.5170,0.2660,0.1300,0.60
30.501501,-0.4190,0.2990,0.3490,0.62
30.501692,-0.0800,-0.3250,0.3140,0.46
30.522283,-0.2580,-0.7830,-0.0590,0.83
30.522445,-0.3990,-0.7350,-0.1600,0.85
30.551885,-0.4380,-0.1900,-0.2370,0.53
30.575932,-0.1500,0.3420,-0.2400,0.44
30.576081,-0.0700,0.2520,-0.0540,0.27
30.584128,-0.0770,0.0730,0.1250,0.16
30.604630,-0.2190,-0.1450,0.2100,0.34
30.604808,-0.0510,-0.2710,0.3770,0.47
30.633212,0.6190,-0.4420,0.4120,0.87
30.657210,0.1590,0.0230,0.3710,0.40
30.657314,0.0580,-0.0020,0.1340,0.15
30.665426,0.0390,0.0240,-0.1140,0.12
30.687849,-0.2890,0.1260,-0.5410,0.63
30.688071,-0.3230,0.1960,-0.5820,0.69
30.707940,-0.1990,0.1720,-0.5120,0.58
30.708396,-0.0420,0.1780,-0.3880,0.43
30.739218,0.1190,0.2300,-0.1960,0.32
30.768434,0.1980,-0.1020,0.5710,0.61
30.768595,-0.2850,-0.0780,0.9240,0.97
30.790600,-0.3200,-0.1560,0.7450,0.83
30.816421,-0.5270,0.2030,-0.5100,0.76
30.816576,-0.9460,0.7020,-0.3460,1.23
30.835624,-0.5060,0.4870,-0.5070,0.87
30.835741,0.2440,-0.0580,-0.7140,0.76
30.849302,0.6410,-0.3750,-0.6510,0.99
30.869709,-0.0800,-0.2110,0.1150,0.25
30.869835,-0.1480,-0.0940,0.2930,0.34
30.890330,0.6990,0.1360,0.6060,0.94
30.890426,-0.0450,0.2320,0.1170,0.26
30.914543,-0.2720,-0.1450,0.0510,0.31
30.936958,0.2580,-0.8630,0.8620,1.25
30.937064,0.0990,-0.9740,1.3330,1.65
30.950579,-0.1740,-0.6950,1.3630,1.54
30.971989,-0.2280,-0.0720,0.9080,0.94
30.972117,-0.2280,0.1140,0.7740,0.81
31.000596,-1.3990,1.3550,-0.8560,2.13
31.027046,-1.1860,0.6360,-1.6670,2.14
31.027140,-0.4770,0.1100,-0.2390,0.54
31.031220,-0.1750,-0.1060,-0.3870,0.44
31.051651,-0.5950,-1.6760,0.1150,1.78
31.051793,-0.2270,-2.0280,1.0210,2.28
31.071588,-0.2500,-0.1610,-0.7110,0.77
31.071737,-1.3240,2.0710,-1.0940,2.69
31.103014,-1.4210,2.5020,-0.2460,2.89
31.124139,-0.1010,0.7140,0.2410,0.76
31.124243,0.2950,-0.0430,0.0720,0.31
31.134224,0.3510,-0.3390,-0.0850,0.50
31.154001,0.5420,-0.7540,-0.4410,1.03
31.154117,0.7310,-0.7010,-0.4930,1.13
31.177759,0.9690,-0.4920,-0.5800,1.23
31.177848,1.0590,-0.3110,-0.3970,1.17
31.199950,0.8890,-0.0680,-0.1120,0.90
31.200065,0.5830,0.1760,-0.0840,0.61
31.215319,0.0240,0.2420,0.2340,0.34
31.215402,-0.0850,0.0810,0.5210,0.53
31.235640,0.2660,-0.1570,0.7100,0.77
31.235879,0.3750,-0.2060,0.7170,0.83
31.255982,0.2660,-0.2430,0.5560,0.66
31.256062,0.1630,-0.2150,0.4080,0.49
31.279677,-0.0130,-0.0650,0.2730,0.28
31.279850,-0.0540,0.1020,0.1300,0.17
31.303721,-0.1220,0.1320,-0.1060,0.21
31.320080,-0.2360,-0.0380,-0.3600,0.43
31.337978,-0.4540,0.0790,-0.1470,0.48
31.338164,-0.4300,0.1820,0.1250,0.48
31.361890,-0.0670,0.1470,-0.0280,0.16
31.361980,0.0800,0.1580,-0.1500,0.23
31.378345,0.0730,0.2160,-0.3290,0.40
31.378470,0.1470,0.0430,-0.4300,0.46
