# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-03-25 00:54:53.505
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
26.632183,-0.0670,-0.0250,0.0760,0.10
26.632269,-0.0480,-0.0080,0.0340,0.06
26.656156,-0.0150,0.0000,0.0330,0.04
26.678388,0.1060,-0.0090,-0.0160,0.11
26.678491,0.0980,0.0170,-0.0440,0.11
26.694188,0.1130,0.0250,-0.0640,0.13
26.714570,0.0440,0.0540,-0.1360,0.15
26.714662,0.0480,0.0240,-0.1390,0.15
26.738012,0.0000,0.0230,-0.1110,0.11
26.756471,0.0410,0.0150,-0.0990,0.11
26.775992,0.0750,0.0010,-0.0380,0.08
26.776071,0.0620,0.0030,0.0130,0.06
26.796219,0.0510,0.0060,0.0790,0.09
26.796361,0.0520,-0.0190,0.1210,0.13
26.823586,0.0170,-0.0150,0.1440,0.15
26.848252,-0.0530,-0.0040,0.0800,0.10
26.848350,-0.0100,-0.0070,0.0290,0.03
26.856166,-0.0440,-0.0070,-0.0160,0.05
26.876661,-0.0840,-0.0040,0.0130,0.09
26.876840,-0.0980,-0.0070,0.0320,0.10
26.898705,-0.1280,-0.0210,0.0460,0.14
26.898903,-0.1290,-0.0260,0.0470,0.14
26.920730,-0.1470,-0.0230,0.0140,0.15
26.920830,-0.1670,-0.0030,-0.0360,0.17
26.942451,-0.1150,-0.0020,-0.0630,0.13
26.942541,-0.1170,0.0180,-0.0850,0.15
26.958881,-0.0590,0.0300,-0.1370,0.15
26.959009,-0.0220,0.0160,-0.1030,0.11
26.979433,0.0060,0.0240,-0.0420,0.05
26.979512,0.0000,0.0000,0.0110,0.01
27.007686,0.0240,-0.0180,0.0470,0.06
27.028843,0.1020,-0.0260,0.1180,0.16
27.028942,0.1720,-0.0270,0.1160,0.21
27.041094,0.1490,-0.0230,0.0810,0.17
27.061367,0.1080,-0.0030,-0.0210,0.11
27.061530,0.0980,0.0080,-0.0360,0.10
27.081669,0.1130,0.0100,-0.0380,0.12
27.081799,0.1020,0.0120,-0.0400,0.11
27.107628,0.0580,0.0300,-0.0630,0.09
27.107724,0.0500,0.0280,-0.0380,0.07
27.128089,0.0400,0.0300,-0.0540,0.07
27.143512,-0.0260,0.0180,-0.0510,0.06
27.163345,-0.1080,0.0230,0.0000,0.11
27.163532,-0.1100,-0.0150,0.0210,0.11
27.186976,-0.0760,-0.0260,0.0280,0.09
27.187053,-0.0420,-0.0220,0.0720,0.09
27.211117,0.0120,-0.0290,0.0440,0.05
27.227510,-0.1020,0.0170,0.0400,0.11
27.244263,-0.0690,-0.0050,0.0010,0.07
27.244356,-0.0150,-0.0140,0.0140,0.02
27.264812,0.0240,-0.0050,-0.0050,0.03
27.264997,-0.0220,0.0120,-0.0080,0.03
27.285997,-0.0500,0.0170,-0.0240,0.06
27.286087,-0.0320,0.0160,-0.0510,0.06
27.306020,-0.0430,0.0180,-0.0660,0.08
27.306139,-0.0130,0.0070,-0.0320,0.04
27.325640,0.0420,0.0030,-0.0270,0.05
27.325755,0.0390,0.0280,-0.0270,0.06
27.345849,0.0310,0.0160,-0.0140,0.04
27.345940,0.0270,0.0110,-0.0020,0.03
27.373369,0.0330,0.0140,-0.0110,0.04
27.399683,0.0740,-0.0120,0.0660,0.10
27.399797,0.0860,-0.0150,0.0430,0.10
27.406247,0.0610,-0.0100,0.0670,0.09
27.428035,0.0060,-0.0100,0.0000,0.01
27.428802,-0.0160,-0.0100,0.0010,0.02
27.448197,0.0480,-0.0160,0.0110,0.05
27.448286,0.0400,-0.0010,-0.0420,0.06
27.468623,-0.0150,0.0040,-0.0260,0.03
27.468746,0.0120,0.0090,-0.0630,0.06
27.488981,0.0130,0.0590,-0.0790,0.10
27.489090,-0.0520,0.0320,-0.0820,0.10
27.509506,-0.0370,0.0140,-0.0680,0.08
27.509613,-0.0240,0.0010,-0.0410,0.05
27.536607,-0.0360,0.0050,-0.0060,0.04
27.551835,-0.0450,-0.0130,0.0510,0.07
27.570844,-0.0030,-0.0040,0.0550,0.06
27.570992,-0.0080,-0.0160,0.0650,0.07
27.591342,0.0060,0.0050,0.0360,0.04
27.591478,0.0070,-0.0030,0.0230,0.02
27.611260,-0.0190,0.0160,0.0340,0.04
27.611454,0.0000,-0.0150,0.0540,0.06
27.632534,0.0000,0.0060,0.0350,0.04
27.632771,-0.0070,0.0000,0.0320,0.03
27.654315,-0.0190,0.0070,0.0000,0.02
27.654424,0.0010,0.0190,0.0050,0.02
27.676996,0.0050,0.0190,-0.0450,0.05
27.693198,-0.0020,0.0270,-0.0970,0.10
27.714079,0.0580,0.0020,-0.0650,0.09
27.714192,0.0250,0.0060,-0.0580,0.06
27.734602,0.0620,0.0060,-0.0170,0.06
27.734705,0.0710,-0.0150,0.0010,0.07
27.754586,0.0140,-0.0270,0.0370,0.05
27.754886,0.0420,-0.0260,0.0370,0.06
27.774714,0.0510,-0.0320,0.0850,0.10
27.775044,0.0460,-0.0310,0.1010,0.12
27.795447,0.0140,-0.0170,0.0730,0.08
27.795537,0.0210,-0.0160,0.0290,0.04
27.819844,-0.0380,0.0060,0.0140,0.04
27.846064,-0.0810,0.0130,-0.0500,0.10
27.846259,0.0060,0.0100,-0.0510,0.05
27.856414,-0.0200,-0.0060,-0.0030,0.02
27.876046,-0.0530,-0.0120,0.0190,0.06
27.876398,-0.0480,0.0120,0.0130,0.05
27.895754,-0.0390,-0.0120,-0.0210,0.05
27.895849,-0.0420,-0.0100,-0.0340,0.05
27.922564,-0.0430,0.0180,-0.0560,0.07
27.938856,-0.0060,0.0000,-0.0220,0.02
27.957889,0.0190,0.0000,0.0120,0.02
27.957991,0.0400,-0.0090,0.0230,0.05
27.978360,-0.0190,-0.0030,0.0220,0.03
27.978450,-0.0110,-0.0100,0.0420,0.04
28.005309,0.0110,0.0240,0.0360,0.04
28.029265,0.0790,0.0120,0.0120,0.08
28.029403,-0.0300,0.0360,-0.0340,0.06
28.039374,0.0000,0.0210,-0.0210,0.03
28.059965,0.0560,0.0060,-0.0030,0.06
28.060069,0.0460,-0.0190,0.0040,0.05
28.080501,0.0480,-0.0230,0.0260,0.06
28.080610,0.0540,-0.0100,0.0290,0.06
28.103298,0.0160,-0.0310,0.0290,0.05
28.103450,-0.0320,-0.0210,0.0320,0.05
28.127025,-0.0520,-0.0090,0.0350,0.06
28.141487,-0.0040,-0.0330,0.0220,0.04
28.162367,0.0440,-0.0130,-0.0370,0.06
28.162537,0.0710,-0.0060,-0.0430,0.08
28.185251,0.0570,0.0020,-0.0570,0.08
28.185369,0.0280,0.0220,-0.0650,0.07
28.205827,0.0050,0.0410,-0.0480,0.06
28.205918,-0.0410,0.0320,-0.0570,0.08
28.223074,-0.0980,0.0370,-0.0570,0.12
28.223159,-0.0530,0.0430,-0.0510,0.09
28.244428,-0.0440,0.0210,-0.0220,0.05
28.244775,-0.0280,0.0050,-0.0330,0.04
28.269926,-0.0300,-0.0100,0.0230,0.04
28.284645,-0.0140,-0.0290,0.1090,0.11
28.304778,0.0120,-0.0340,0.0820,0.09
28.304844,-0.0340,-0.0040,0.0700,0.08
28.325867,-0.0170,-0.0140,0.0420,0.05
28.326065,-0.0290,-0.0040,-0.0070,0.03
28.350337,0.0140,0.0170,-0.0440,0.05
28.366086,-0.0120,0.0000,-0.0770,0.08
28.385740,0.0650,0.0150,0.0000,0.07
28.385829,0.0650,0.0000,0.0000,0.06
28.405794,0.0290,0.0090,-0.0130,0.03
28.405931,0.0100,-0.0020,-0.0070,0.01
28.427485,0.0290,-0.0190,-0.0260,0.04
28.427589,0.0590,0.0050,-0.0500,0.08
28.456352,0.0210,0.0190,-0.0410,0.05
28.476928,0.0170,0.0210,-0.0330,0.04
28.477080,0.0480,-0.0130,0.0260,0.06
28.489024,0.0560,-0.0240,0.0800,0.10
28.509301,-0.0250,0.0030,0.0570,0.06
28.509449,-0.0470,-0.0200,0.0470,0.07
28.538177,-0.0140,-0.0230,0.0340,0.04
28.562297,-0.0140,0.0010,-0.0160,0.02
28.562366,-0.0030,-0.0170,-0.0360,0.04
28.569713,0.0100,-0.0120,-0.0400,0.04
28.590288,-0.0850,0.0370,-0.0320,0.10
28.590412,-0.0510,0.0140,-0.0220,0.06
28.610465,0.0470,0.0150,-0.0190,0.05
28.610564,0.0580,0.0100,0.0000,0.06
28.636646,0.0270,-0.0080,-0.0040,0.03
28.636760,-0.0540,0.0040,0.0230,0.06
28.656631,-0.0580,0.0170,0.0350,0.07
28.656748,-0.0410,0.0150,0.0340,0.06
28.673860,0.0280,-0.0200,0.0190,0.04
28.674016,0.0430,0.0080,0.0150,0.05
28.691742,0.0060,0.0310,-0.0210,0.04
28.691825,0.0290,-0.0100,-0.0050,0.03
28.712065,0.0310,-0.0020,0.0060,0.03
28.712138,0.0080,0.0010,0.0150,0.02
28.734831,0.0210,-0.0210,0.0210,0.04
28.734941,0.0070,-0.0230,0.0380,0.04
28.755366,0.0230,-0.0240,0.0230,0.04
28.755479,0.0160,-0.0020,0.0240,0.03
28.773789,0.0320,-0.0070,0.0020,0.03
28.773897,0.0220,-0.0070,-0.0210,0.03
28.793970,0.0250,-0.0360,-0.0180,0.05
28.794045,0.0280,0.0010,-0.0240,0.04
28.820168,0.0160,-0.0180,-0.0250,0.03
28.841944,-0.0150,0.0190,-0.0480,0.05
28.842064,-0.0060,0.0380,-0.0550,0.07
28.857745,-0.0010,0.0190,-0.0770,0.08
28.875423,0.0080,0.0260,-0.0560,0.06
28.875605,-0.0100,0.0340,-0.0270,0.04
28.901309,-0.0250,0.0120,0.0190,0.03
28.915731,-0.0210,-0.0070,0.1050,0.11
28.935685,0.0030,0.0110,0.0850,0.09
28.935776,0.0290,-0.0110,0.0720,0.08
28.955511,-0.0120,-0.0070,0.0310,0.03
28.955606,-0.0540,-0.0130,0.0090,0.06
28.977819,-0.0680,-0.0240,0.0130,0.07
28.977902,-0.0410,-0.0210,0.0370,0.06
29.003536,-0.0500,-0.0010,0.0000,0.05
29.028037,-0.0120,0.0170,-0.0280,0.03
29.028339,-0.0400,0.0320,-0.0530,0.07
29.045782,0.0240,0.0350,-0.0580,0.07
29.045912,0.0440,0.0380,-0.0610,0.08
29.060349,0.0330,0.0280,-0.0600,0.07
29.082523,0.0200,0.0020,-0.0330,0.04
29.082672,-0.0350,0.0150,-0.0190,0.04
29.099881,-0.0240,0.0000,-0.0020,0.02
29.099961,0.0260,-0.0190,-0.0070,0.03
29.120226,0.0400,0.0030,-0.0060,0.04
29.120311,0.0130,-0.0120,0.0040,0.02
29.142281,0.0220,-0.0150,0.0380,0.05
29.142364,0.0060,-0.0160,0.0280,0.03
29.164940,0.0100,-0.0240,0.0570,0.06
29.183513,0.0130,-0.0150,0.0550,0.06
29.201774,0.0180,0.0140,-0.0080,0.02
29.201856,-0.0100,0.0170,-0.0600,0.06
29.222429,0.0110,0.0270,-0.0590,0.07
29.222549,-0.0040,0.0020,-0.0320,0.03
29.242789,-0.0150,0.0190,-0.0100,0.03
29.242960,-0.0190,-0.0150,0.0270,0.04
29.266323,0.0220,-0.0140,0.0330,0.04
29.283939,-0.0690,-0.0050,0.0360,0.08
29.304092,-0.0740,-0.0050,-0.0040,0.07
29.304265,-0.0780,0.0180,-0.0210,0.08
29.324304,-0.0360,0.0070,-0.0160,0.04
29.324399,0.0110,0.0150,-0.0230,0.03
29.344610,0.0030,-0.0100,-0.0100,0.01
29.344683,-0.0040,0.0310,-0.0330,0.05
29.367019,-0.0260,0.0040,0.0110,0.03
29.385576,-0.0200,0.0000,0.0540,0.06
29.405241,-0.0100,-0.0370,0.0390,0.05
29.405328,-0.0040,0.0230,-0.0120,0.03
29.425045,0.0200,0.0240,-0.0340,0.05
29.425137,0.0550,0.0080,-0.0350,0.07
29.447474,0.0820,-0.0010,-0.0430,0.09
29.465304,0.0430,0.0110,-0.0080,0.05
29.487328,0.0460,0.0010,0.0010,0.05
29.487401,0.0290,-0.0400,-0.0170,0.05
29.507752,-0.0390,-0.0010,-0.0350,0.05
29.531150,-0.0070,0.0220,-0.0160,0.03
29.531270,-0.0650,0.0310,-0.0220,0.08
29.548602,-0.0810,0.0510,-0.0080,0.10
29.548725,-0.0760,0.0160,-0.0250,0.08
29.568888,-0.0220,-0.0170,0.0000,0.03
29.568985,0.0230,-0.0080,-0.0030,0.02
29.589872,-0.0380,-0.0310,0.0390,0.06
29.589985,-0.0760,0.0030,0.0310,0.08
29.609213,-0.0340,-0.0330,0.0670,0.08
29.609303,0.0250,-0.0470,0.1030,0.12
29.631191,0.0640,-0.0220,0.0960,0.12
29.631272,0.0130,-0.0010,0.0670,0.07
29.651035,-0.0170,0.0060,0.0400,0.04
29.651220,-0.0250,0.0140,-0.0170,0.03
29.671447,-0.0090,0.0290,-0.0670,0.07
29.671613,-0.0070,0.0340,-0.1050,0.11
29.691314,0.0190,0.0480,-0.1190,0.13
29.691398,0.0450,0.0230,-0.0910,0.10
29.715609,0.0590,0.0360,-0.0710,0.10
29.715712,0.0200,-0.0030,-0.0450,0.05
29.741821,0.0370,-0.0200,-0.0220,0.05
29.753337,-0.0420,-0.0030,0.0520,0.07
29.774839,-0.0460,-0.0130,0.0770,0.09
29.775387,-0.0390,-0.0330,0.0580,0.08
29.800558,0.0330,-0.0280,0.0310,0.05
29.800689,0.0530,-0.0110,0.0380,0.07
29.821413,0.0180,-0.0030,0.0170,0.02
29.821590,0.0260,0.0010,0.0080,0.03
29.835640,0.0450,0.0230,0.0100,0.05
29.835721,0.0440,0.0050,0.0250,0.05
29.855070,-0.0310,-0.0060,-0.0020,0.03
29.855365,-0.0770,0.0250,-0.0260,0.09
29.876941,-0.0900,0.0140,-0.0420,0.10
29.877293,-0.0760,0.0110,-0.0640,0.10
29.897938,0.0020,0.0050,-0.0510,0.05
29.898165,0.0050,0.0210,-0.0770,0.08
29.915675,0.0140,0.0070,-0.0370,0.04
29.915847,0.0050,0.0060,-0.0160,0.02
29.935613,0.0140,-0.0020,0.0150,0.02
29.935822,0.0660,0.0110,0.0480,0.08
29.955510,0.0400,-0.0020,0.0560,0.07
29.955703,0.0540,-0.0170,0.0580,0.08
29.981348,-0.0240,-0.0110,0.0040,0.03
29.981475,-0.0560,-0.0220,0.0190,0.06
29.997923,-0.0430,-0.0100,-0.0050,0.04
29.998047,-0.0440,0.0100,-0.0230,0.05
30.017703,-0.0310,-0.0030,-0.0110,0.03
30.017807,0.0150,0.0100,-0.0110,0.02
30.038245,-0.0090,0.0240,-0.0080,0.03
30.038337,-0.0090,0.0050,-0.0140,0.02
30.058518,-0.0390,0.0080,0.0050,0.04
30.058663,0.0080,0.0000,0.0190,0.02
30.082373,-0.0220,-0.0020,0.0290,0.04
30.105631,-0.0160,-0.0030,0.0130,0.02
30.105797,-0.0110,-0.0290,0.0220,0.04
30.119174,0.0020,-0.0120,0.0060,0.01
30.139787,-0.0500,-0.0080,0.0520,0.07
30.139880,-0.0300,-0.0270,0.0700,0.08
30.166015,-0.0180,-0.0120,0.0450,0.05
30.180541,0.0550,-0.0080,-0.0110,0.06
30.200805,0.0850,0.0110,-0.0760,0.11
30.200897,0.0580,0.0070,-0.0950,0.11
30.221379,-0.0180,0.0080,-0.1280,0.13
30.221467,-0.0390,-0.0280,-0.1210,0.13
30.242202,0.0180,-0.0120,-0.1030,0.11
30.242293,0.1020,-0.0230,-0.0630,0.12
30.262655,0.1280,-0.0130,-0.0600,0.14
30.262954,0.1250,-0.0080,-0.0460,0.13
30.282951,0.1130,0.0190,-0.0860,0.14
30.283124,0.0920,0.0350,-0.0560,0.11
30.303672,0.1200,0.0390,-0.0370,0.13
30.303850,0.0960,0.0330,-0.0020,0.10
30.323954,0.0190,0.0630,0.0180,0.07
30.324024,0.0190,0.0650,0.0490,0.08
30.345336,0.0000,0.0560,0.0720,0.09
30.345442,0.0340,0.0310,0.1300,0.14
30.365756,0.0310,0.0330,0.1420,0.15
30.365852,0.0090,0.0000,0.1830,0.18
30.385568,0.0040,0.0090,0.1610,0.16
30.385664,-0.0290,0.0030,0.1540,0.16
30.405626,-0.0540,-0.0080,0.1130,0.13
30.405720,-0.0600,-0.0220,0.1230,0.14
30.425863,-0.0860,-0.0340,0.1180,0.15
30.425930,-0.0840,-0.0520,0.0610,0.12
30.445604,-0.1020,-0.0400,0.0180,0.11
30.445680,-0.1140,-0.0110,-0.0530,0.13
30.465520,-0.0780,-0.0300,-0.1120,0.14
30.465748,-0.0830,-0.0020,-0.1390,0.16
30.485496,-0.0610,0.0320,-0.1930,0.20
30.485585,-0.0600,0.0000,-0.1970,0.21
30.505673,-0.0400,0.0080,-0.1990,0.20
30.505751,-0.0070,0.0000,-0.1840,0.18
30.534894,-0.0090,0.0230,-0.1280,0.13
30.548142,0.0090,0.0070,-0.0350,0.04
30.568852,0.0400,0.0150,0.0030,0.04
30.568940,0.0130,0.0210,0.0180,0.03
30.589429,-0.0250,0.0250,0.0160,0.04
30.589511,0.0380,0.0060,0.0090,0.04
30.611776,0.0230,0.0120,0.0610,0.07
30.612105,0.0430,-0.0260,0.1160,0.13
30.629634,0.0500,-0.0380,0.1400,0.15
30.629722,0.0430,-0.0610,0.1560,0.17
30.650063,0.0170,-0.0350,0.1400,0.15
30.650140,0.0270,-0.0200,0.1350,0.14
30.670406,0.0260,0.0080,0.0810,0.09
30.670481,0.0470,0.0330,0.0400,0.07
30.690703,0.0450,0.0420,0.0340,0.07
30.690840,0.0320,0.0390,0.0040,0.05
30.713561,0.0390,-0.0040,-0.0520,0.07
30.713734,0.0540,0.0110,-0.0470,0.07
30.731570,0.0490,0.0090,-0.0510,0.07
30.731653,0.0830,0.0090,-0.0440,0.09
30.752174,0.0820,-0.0060,-0.0390,0.09
30.752277,0.0540,-0.0100,-0.0500,0.07
30.772394,0.0510,-0.0040,-0.0400,0.06
30.772510,-0.0080,0.0000,-0.0440,0.04
30.799460,-0.0100,-0.0030,-0.0120,0.02
30.820098,-0.0300,0.0160,0.0220,0.04
30.820173,-0.0410,-0.0290,0.0100,0.05
30.833993,-0.0370,-0.0250,-0.0050,0.04
30.854796,-0.0450,-0.0300,-0.0150,0.06
30.854902,-0.0530,-0.0260,-0.0260,0.06
30.883947,-0.1320,-0.0090,-0.0240,0.13
30.899507,-0.1040,0.0370,-0.0560,0.12
30.916278,-0.0720,0.0310,-0.0510,0.09
30.916371,-0.0630,0.0310,0.0040,0.07
30.936199,-0.0330,0.0320,0.0150,0.05
30.936377,-0.0320,0.0160,0.0560,0.07
30.956982,-0.0240,0.0070,0.0710,0.08
30.957138,-0.0060,0.0020,0.0800,0.08
30.981714,-0.0220,0.0050,0.0830,0.09
30.981800,-0.0310,0.0060,0.0640,0.07
30.995777,-0.0380,0.0120,0.0090,0.04
30.995872,-0.0240,0.0190,-0.0200,0.04
31.016049,-0.0270,0.0230,-0.0490,0.06
31.016140,-0.0060,0.0300,-0.0810,0.09
31.036159,-0.0050,0.0260,-0.0740,0.08
31.036265,0.0110,-0.0030,-0.0670,0.07
31.058223,-0.0080,0.0100,-0.0520,0.05
31.058386,0.0100,-0.0030,-0.0390,0.04
31.078976,0.0190,0.0000,-0.0270,0.03
31.079152,0.0590,-0.0170,-0.0160,0.06
31.099648,0.0440,-0.0140,-0.0320,0.06
31.099739,0.0020,-0.0090,-0.0080,0.01
31.119698,0.0300,0.0030,0.0120,0.03
31.119942,0.0300,-0.0230,0.0510,0.06
31.139914,-0.0150,-0.0400,0.0790,0.09
31.140009,-0.0060,-0.0160,0.0860,0.09
31.165764,-0.0130,-0.0190,0.0420,0.05
31.183744,-0.0320,-0.0210,-0.0070,0.04
31.202587,-0.0750,0.0210,-0.0360,0.09
31.202683,-0.0470,0.0530,-0.0600,0.09
31.221221,0.0120,0.0670,-0.0250,0.07
31.221319,0.0630,0.0750,-0.0020,0.10
31.247639,0.1340,0.0690,0.0390,0.16
31.263866,0.0580,0.0000,0.0870,0.10
31.284531,-0.0290,-0.0520,-0.0150,0.06
31.284698,0.0110,-0.1350,-0.0230,0.14
31.302955,0.0100,-0.1480,-0.0360,0.15
31.303183,-0.0350,-0.0920,-0.0230,0.10
31.325740,-0.0590,-0.0810,-0.0200,0.10
31.325842,-0.0430,-0.0490,-0.0980,0.12
31.343799,0.0000,0.0650,-0.1550,0.17
31.343912,0.0380,0.1060,-0.2600,0.28
31.364799,0.0800,0.1490,-0.3210,0.36
31.364893,0.0430,0.1870,-0.3450,0.39
31.385047,-0.0340,0.1590,-0.2640,0.31
31.385168,-0.0730,0.1190,-0.1270,0.19
31.405083,-0.0760,0.0450,0.0780,0.12
31.405167,-0.0660,-0.0390,0.2840,0.29
31.429250,-0.0340,-0.1330,0.4110,0.43
31.446093,-0.0290,-0.1950,0.4310,0.47
31.466256,0.0250,-0.1160,0.2600,0.29
31.466359,0.0640,-0.1000,0.1750,0.21
31.485902,0.0550,-0.0650,0.0750,0.11
31.486018,0.1360,-0.0210,0.0040,0.14
31.512440,0.1310,0.0130,-0.0420,0.14
31.538332,0.1730,0.0140,-0.0640,0.18
31.538402,0.1650,-0.0010,-0.0670,0.18
31.546186,0.1720,-0.0200,-0.0760,0.19
31.566355,0.1630,-0.0040,-0.0650,0.18
31.566506,0.1320,-0.0070,-0.0690,0.15
31.589114,0.1460,0.0050,-0.0800,0.17
31.589196,0.1030,0.0580,-0.1000,0.15
31.612404,0.0520,0.0940,-0.1340,0.17
31.612570,0.0090,0.1000,-0.1590,0.19
31.635538,-0.0710,0.0870,-0.1520,0.19
31.649251,-0.1180,0.0620,-0.0790,0.15
31.670099,-0.1630,-0.0160,0.0370,0.17
31.670298,-0.1670,-0.0380,0.0470,0.18
31.694463,-0.1560,-0.0400,0.0490,0.17
31.694578,-0.1460,-0.0450,0.0680,0.17
31.715566,-0.1280,-0.0530,0.0390,0.14
31.730740,-0.1160,-0.0580,0.0370,0.13
31.751538,-0.0930,-0.0120,0.0300,0.10
31.751654,-0.0740,0.0220,0.0280,0.08
31.783434,-0.0230,0.0170,0.0530,0.06
31.801989,0.0440,0.0210,0.0550,0.07
31.816887,0.1000,0.0340,0.0730,0.13
31.817024,0.1240,0.0370,0.0430,0.14
31.832557,0.1470,0.0080,0.0380,0.15
31.853196,0.2000,0.0060,-0.0280,0.20
31.853275,0.1620,0.0000,-0.0470,0.17
31.876217,0.1100,0.1200,-0.1090,0.20
31.895147,0.2970,-0.2530,-0.3950,0.56
31.914573,0.0690,0.0980,-0.1930,0.23
31.914685,-0.0700,0.0820,0.0420,0.12
